Location,DataId,Indicator,Value,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,SDRID,RegionId,SurveyType,DenominatorWeighted,DenominatorUnweighted,LevelRank
Samburu,2820506,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416053,1416053,EDLITRMNCD,KEDHS2022416053,DHS,51,182,1
Trans-Nzoia,6809901,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416054,1416054,EDLITRMNCD,KEDHS2022416054,DHS,272,308,1
Uasin Gishu,4315819,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416055,1416055,EDLITRMNCD,KEDHS2022416055,DHS,451,342,1
Elgeyo Marakwet,3283049,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416056,1416056,EDLITRMNCD,KEDHS2022416056,DHS,110,296,1
Nandi,5781603,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416057,1416057,EDLITRMNCD,KEDHS2022416057,DHS,265,334,1
Baringo,3898625,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416058,1416058,EDLITRMNCD,KEDHS2022416058,DHS,165,300,1
Laikipia,5315795,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416059,1416059,EDLITRMNCD,KEDHS2022416059,DHS,145,243,1
Nakuru,6871576,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416060,1416060,EDLITRMNCD,KEDHS2022416060,DHS,670,327,1
Narok,4842855,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416061,1416061,EDLITRMNCD,KEDHS2022416061,DHS,313,320,1
Kajiado,6043454,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416062,1416062,EDLITRMNCD,KEDHS2022416062,DHS,339,228,1
Kericho,3417324,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416063,1416063,EDLITRMNCD,KEDHS2022416063,DHS,330,368,1
Bomet,5917043,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416064,1416064,EDLITRMNCD,KEDHS2022416064,DHS,268,353,1
Kakamega,5746306,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416071,1416071,EDLITRMNCD,KEDHS2022416071,DHS,532,341,1
Vihiga,3656442,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416072,1416072,EDLITRMNCD,KEDHS2022416072,DHS,156,290,1
Bungoma,6804117,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416073,1416073,EDLITRMNCD,KEDHS2022416073,DHS,448,328,1
Busia,4445367,Men for whom no card with required language was available,0.4,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416074,1416074,EDLITRMNCD,KEDHS2022416074,DHS,262,296,1
Siaya,6051210,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416081,1416081,EDLITRMNCD,KEDHS2022416081,DHS,227,282,1
Kisumu,3404491,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416082,1416082,EDLITRMNCD,KEDHS2022416082,DHS,345,356,1
Homa Bay,7096326,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416083,1416083,EDLITRMNCD,KEDHS2022416083,DHS,258,263,1
Migori,3884862,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416084,1416084,EDLITRMNCD,KEDHS2022416084,DHS,246,296,1
Kisii,5131191,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416085,1416085,EDLITRMNCD,KEDHS2022416085,DHS,326,300,1
Nyamira,2126808,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416086,1416086,EDLITRMNCD,KEDHS2022416086,DHS,133,246,1
Nairobi,2972859,Men for whom no card with required language was available,0,2022,KE2022DHS,ED_LITR_M_NCD,231234160,I,416001,1416090,EDLITRMNCD,KEDHS2022416001,DHS,1777,356,1
Mombasa,1589286,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416011,1416011,EDLITRMBLD,KEDHS2022416011,DHS,442,372,1
Kwale,1519264,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416012,1416012,EDLITRMBLD,KEDHS2022416012,DHS,209,320,1
Kilifi,6190102,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416013,1416013,EDLITRMBLD,KEDHS2022416013,DHS,405,319,1
Tana River,5570780,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416014,1416014,EDLITRMBLD,KEDHS2022416014,DHS,64,293,1
Lamu,2436031,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416015,1416015,EDLITRMBLD,KEDHS2022416015,DHS,41,253,1
Taita Taveta,5594141,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416016,1416016,EDLITRMBLD,KEDHS2022416016,DHS,103,192,1
Garissa,5281805,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416021,1416021,EDLITRMBLD,KEDHS2022416021,DHS,117,282,1
Wajir,6871587,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416022,1416022,EDLITRMBLD,KEDHS2022416022,DHS,63,314,1
Mandera,2009835,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416023,1416023,EDLITRMBLD,KEDHS2022416023,DHS,81,293,1
Marsabit,1666326,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416031,1416031,EDLITRMBLD,KEDHS2022416031,DHS,45,192,1
Isiolo,6174895,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416032,1416032,EDLITRMBLD,KEDHS2022416032,DHS,55,253,1
Meru,1707256,Men who are blind/visually impaired,0.5,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416033,1416033,EDLITRMBLD,KEDHS2022416033,DHS,489,305,1
Tharaka-Nithi,2436286,Men who are blind/visually impaired,0.9,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416034,1416034,EDLITRMBLD,KEDHS2022416034,DHS,137,279,1
Embu,5586106,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416035,1416035,EDLITRMBLD,KEDHS2022416035,DHS,176,280,1
Kitui,4315812,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416036,1416036,EDLITRMBLD,KEDHS2022416036,DHS,312,296,1
Machakos,3289379,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416037,1416037,EDLITRMBLD,KEDHS2022416037,DHS,480,354,1
Makueni,5766320,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416038,1416038,EDLITRMBLD,KEDHS2022416038,DHS,279,308,1
Nyandarua,7393040,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416041,1416041,EDLITRMBLD,KEDHS2022416041,DHS,168,255,1
Nyeri,4828736,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416042,1416042,EDLITRMBLD,KEDHS2022416042,DHS,235,267,1
Kirinyaga,5854037,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416043,1416043,EDLITRMBLD,KEDHS2022416043,DHS,191,254,1
Murang'a,3379826,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416044,1416044,EDLITRMBLD,KEDHS2022416044,DHS,297,253,1
Kiambu,5909607,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416045,1416045,EDLITRMBLD,KEDHS2022416045,DHS,911,267,1
Turkana,6223506,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416051,1416051,EDLITRMBLD,KEDHS2022416051,DHS,111,225,1
West Pokot,1714072,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416052,1416052,EDLITRMBLD,KEDHS2022416052,DHS,150,288,1
Samburu,2820507,Men who are blind/visually impaired,0.7,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416053,1416053,EDLITRMBLD,KEDHS2022416053,DHS,51,182,1
Trans-Nzoia,6809902,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416054,1416054,EDLITRMBLD,KEDHS2022416054,DHS,272,308,1
Uasin Gishu,4315820,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416055,1416055,EDLITRMBLD,KEDHS2022416055,DHS,451,342,1
Elgeyo Marakwet,3283050,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416056,1416056,EDLITRMBLD,KEDHS2022416056,DHS,110,296,1
Nandi,5781604,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416057,1416057,EDLITRMBLD,KEDHS2022416057,DHS,265,334,1
Baringo,3898626,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416058,1416058,EDLITRMBLD,KEDHS2022416058,DHS,165,300,1
Laikipia,5315796,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416059,1416059,EDLITRMBLD,KEDHS2022416059,DHS,145,243,1
Nakuru,6871577,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416060,1416060,EDLITRMBLD,KEDHS2022416060,DHS,670,327,1
Narok,4842856,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416061,1416061,EDLITRMBLD,KEDHS2022416061,DHS,313,320,1
Kajiado,6043455,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416062,1416062,EDLITRMBLD,KEDHS2022416062,DHS,339,228,1
Kericho,3417325,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416063,1416063,EDLITRMBLD,KEDHS2022416063,DHS,330,368,1
Bomet,5917044,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416064,1416064,EDLITRMBLD,KEDHS2022416064,DHS,268,353,1
Kakamega,5746307,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416071,1416071,EDLITRMBLD,KEDHS2022416071,DHS,532,341,1
Vihiga,3656443,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416072,1416072,EDLITRMBLD,KEDHS2022416072,DHS,156,290,1
Bungoma,6804118,Men who are blind/visually impaired,0.3,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416073,1416073,EDLITRMBLD,KEDHS2022416073,DHS,448,328,1
Busia,4445368,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416074,1416074,EDLITRMBLD,KEDHS2022416074,DHS,262,296,1
Siaya,6051211,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416081,1416081,EDLITRMBLD,KEDHS2022416081,DHS,227,282,1
Kisumu,3404492,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416082,1416082,EDLITRMBLD,KEDHS2022416082,DHS,345,356,1
Homa Bay,7096353,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416083,1416083,EDLITRMBLD,KEDHS2022416083,DHS,258,263,1
Migori,3884863,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416084,1416084,EDLITRMBLD,KEDHS2022416084,DHS,246,296,1
Kisii,5131192,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416085,1416085,EDLITRMBLD,KEDHS2022416085,DHS,326,300,1
Nyamira,2126809,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416086,1416086,EDLITRMBLD,KEDHS2022416086,DHS,133,246,1
Nairobi,2972863,Men who are blind/visually impaired,0,2022,KE2022DHS,ED_LITR_M_BLD,231234170,I,416001,1416090,EDLITRMBLD,KEDHS2022416001,DHS,1777,356,1
Mombasa,1589287,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416011,1416011,EDLITRMTOT,KEDHS2022416011,DHS,442,372,1
Kwale,1519268,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416012,1416012,EDLITRMTOT,KEDHS2022416012,DHS,209,320,1
Kilifi,6190103,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416013,1416013,EDLITRMTOT,KEDHS2022416013,DHS,405,319,1
Tana River,5570781,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416014,1416014,EDLITRMTOT,KEDHS2022416014,DHS,64,293,1
Lamu,2436032,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416015,1416015,EDLITRMTOT,KEDHS2022416015,DHS,41,253,1
Taita Taveta,5594142,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416016,1416016,EDLITRMTOT,KEDHS2022416016,DHS,103,192,1
Garissa,5281806,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416021,1416021,EDLITRMTOT,KEDHS2022416021,DHS,117,282,1
Wajir,6871588,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416022,1416022,EDLITRMTOT,KEDHS2022416022,DHS,63,314,1
Mandera,2009838,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416023,1416023,EDLITRMTOT,KEDHS2022416023,DHS,81,293,1
Marsabit,1666377,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416031,1416031,EDLITRMTOT,KEDHS2022416031,DHS,45,192,1
Isiolo,6174907,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416032,1416032,EDLITRMTOT,KEDHS2022416032,DHS,55,253,1
Meru,1707257,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416033,1416033,EDLITRMTOT,KEDHS2022416033,DHS,489,305,1
Tharaka-Nithi,2436287,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416034,1416034,EDLITRMTOT,KEDHS2022416034,DHS,137,279,1
Embu,5586107,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416035,1416035,EDLITRMTOT,KEDHS2022416035,DHS,176,280,1
Kitui,4315813,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416036,1416036,EDLITRMTOT,KEDHS2022416036,DHS,312,296,1
Machakos,3289380,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416037,1416037,EDLITRMTOT,KEDHS2022416037,DHS,480,354,1
Makueni,5766321,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416038,1416038,EDLITRMTOT,KEDHS2022416038,DHS,279,308,1
Nyandarua,7393041,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416041,1416041,EDLITRMTOT,KEDHS2022416041,DHS,168,255,1
Nyeri,4828737,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416042,1416042,EDLITRMTOT,KEDHS2022416042,DHS,235,267,1
Kirinyaga,5854038,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416043,1416043,EDLITRMTOT,KEDHS2022416043,DHS,191,254,1
Murang'a,3379827,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416044,1416044,EDLITRMTOT,KEDHS2022416044,DHS,297,253,1
Kiambu,5909608,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416045,1416045,EDLITRMTOT,KEDHS2022416045,DHS,911,267,1
Turkana,6223507,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416051,1416051,EDLITRMTOT,KEDHS2022416051,DHS,111,225,1
West Pokot,1714073,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416052,1416052,EDLITRMTOT,KEDHS2022416052,DHS,150,288,1
Samburu,2820508,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416053,1416053,EDLITRMTOT,KEDHS2022416053,DHS,51,182,1
Trans-Nzoia,6809903,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416054,1416054,EDLITRMTOT,KEDHS2022416054,DHS,272,308,1
Uasin Gishu,4315821,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416055,1416055,EDLITRMTOT,KEDHS2022416055,DHS,451,342,1
Elgeyo Marakwet,3283051,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416056,1416056,EDLITRMTOT,KEDHS2022416056,DHS,110,296,1
Nandi,5781605,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416057,1416057,EDLITRMTOT,KEDHS2022416057,DHS,265,334,1
Baringo,3898627,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416058,1416058,EDLITRMTOT,KEDHS2022416058,DHS,165,300,1
Laikipia,5315798,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416059,1416059,EDLITRMTOT,KEDHS2022416059,DHS,145,243,1
Nakuru,6871578,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416060,1416060,EDLITRMTOT,KEDHS2022416060,DHS,670,327,1
Narok,4842857,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416061,1416061,EDLITRMTOT,KEDHS2022416061,DHS,313,320,1
Kajiado,6043456,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416062,1416062,EDLITRMTOT,KEDHS2022416062,DHS,339,228,1
Kericho,3417326,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416063,1416063,EDLITRMTOT,KEDHS2022416063,DHS,330,368,1
Bomet,5917049,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416064,1416064,EDLITRMTOT,KEDHS2022416064,DHS,268,353,1
Kakamega,5746308,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416071,1416071,EDLITRMTOT,KEDHS2022416071,DHS,532,341,1
Vihiga,3656444,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416072,1416072,EDLITRMTOT,KEDHS2022416072,DHS,156,290,1
Bungoma,6804119,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416073,1416073,EDLITRMTOT,KEDHS2022416073,DHS,448,328,1
Busia,4445369,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416074,1416074,EDLITRMTOT,KEDHS2022416074,DHS,262,296,1
Siaya,6051212,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416081,1416081,EDLITRMTOT,KEDHS2022416081,DHS,227,282,1
Kisumu,3404516,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416082,1416082,EDLITRMTOT,KEDHS2022416082,DHS,345,356,1
Homa Bay,7096354,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416083,1416083,EDLITRMTOT,KEDHS2022416083,DHS,258,263,1
Migori,3884864,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416084,1416084,EDLITRMTOT,KEDHS2022416084,DHS,246,296,1
Kisii,5131193,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416085,1416085,EDLITRMTOT,KEDHS2022416085,DHS,326,300,1
Nyamira,2126810,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416086,1416086,EDLITRMTOT,KEDHS2022416086,DHS,133,246,1
Nairobi,2972864,Men's literacy: Total,100,2022,KE2022DHS,ED_LITR_M_TOT,231234190,T,416001,1416090,EDLITRMTOT,KEDHS2022416001,DHS,1777,356,1
Mombasa,1589288,Men who are literate,95.8,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416011,1416011,EDLITRMLIT,KEDHS2022416011,DHS,442,372,1
Kwale,1519267,Men who are literate,84.9,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416012,1416012,EDLITRMLIT,KEDHS2022416012,DHS,209,320,1
Kilifi,6190057,Men who are literate,98.9,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416013,1416013,EDLITRMLIT,KEDHS2022416013,DHS,405,319,1
Tana River,5570784,Men who are literate,67.4,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416014,1416014,EDLITRMLIT,KEDHS2022416014,DHS,64,293,1
Lamu,2436034,Men who are literate,94.2,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416015,1416015,EDLITRMLIT,KEDHS2022416015,DHS,41,253,1
Taita Taveta,5594168,Men who are literate,94.6,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416016,1416016,EDLITRMLIT,KEDHS2022416016,DHS,103,192,1
Garissa,5281783,Men who are literate,79.3,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416021,1416021,EDLITRMLIT,KEDHS2022416021,DHS,117,282,1
Wajir,6871585,Men who are literate,78.4,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416022,1416022,EDLITRMLIT,KEDHS2022416022,DHS,63,314,1
Mandera,2009837,Men who are literate,62.6,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416023,1416023,EDLITRMLIT,KEDHS2022416023,DHS,81,293,1
Marsabit,1666324,Men who are literate,70.4,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416031,1416031,EDLITRMLIT,KEDHS2022416031,DHS,45,192,1
Isiolo,6174915,Men who are literate,90.8,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416032,1416032,EDLITRMLIT,KEDHS2022416032,DHS,55,253,1
Meru,1707254,Men who are literate,85.5,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416033,1416033,EDLITRMLIT,KEDHS2022416033,DHS,489,305,1
Tharaka-Nithi,2436304,Men who are literate,92.1,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416034,1416034,EDLITRMLIT,KEDHS2022416034,DHS,137,279,1
Embu,5586104,Men who are literate,99.5,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416035,1416035,EDLITRMLIT,KEDHS2022416035,DHS,176,280,1
Kitui,4315815,Men who are literate,99.3,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416036,1416036,EDLITRMLIT,KEDHS2022416036,DHS,312,296,1
Machakos,3289393,Men who are literate,99.7,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416037,1416037,EDLITRMLIT,KEDHS2022416037,DHS,480,354,1
Makueni,5766289,Men who are literate,92.9,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416038,1416038,EDLITRMLIT,KEDHS2022416038,DHS,279,308,1
Nyandarua,7393050,Men who are literate,92.6,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416041,1416041,EDLITRMLIT,KEDHS2022416041,DHS,168,255,1
Nyeri,4828734,Men who are literate,97.4,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416042,1416042,EDLITRMLIT,KEDHS2022416042,DHS,235,267,1
Kirinyaga,5854035,Men who are literate,97.4,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416043,1416043,EDLITRMLIT,KEDHS2022416043,DHS,191,254,1
Murang'a,3379830,Men who are literate,97.1,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416044,1416044,EDLITRMLIT,KEDHS2022416044,DHS,297,253,1
Kiambu,5909605,Men who are literate,96.4,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416045,1416045,EDLITRMLIT,KEDHS2022416045,DHS,911,267,1
Turkana,6223509,Men who are literate,56.4,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416051,1416051,EDLITRMLIT,KEDHS2022416051,DHS,111,225,1
West Pokot,1714070,Men who are literate,83,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416052,1416052,EDLITRMLIT,KEDHS2022416052,DHS,150,288,1
Samburu,2820514,Men who are literate,72.5,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416053,1416053,EDLITRMLIT,KEDHS2022416053,DHS,51,182,1
Trans-Nzoia,6809908,Men who are literate,99,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416054,1416054,EDLITRMLIT,KEDHS2022416054,DHS,272,308,1
Uasin Gishu,4315826,Men who are literate,99.6,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416055,1416055,EDLITRMLIT,KEDHS2022416055,DHS,451,342,1
Elgeyo Marakwet,3283054,Men who are literate,97.1,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416056,1416056,EDLITRMLIT,KEDHS2022416056,DHS,110,296,1
Nandi,5781602,Men who are literate,93.8,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416057,1416057,EDLITRMLIT,KEDHS2022416057,DHS,265,334,1
Baringo,3898624,Men who are literate,94.3,2022,KE2022DHS,ED_LITR_M_LIT,231234200,I,416058,1416058,EDLITRMLIT,KEDHS2022416058,DHS,165,300,1
